review,rating
"I bought this after my first headset, a Motorola, began to fail. Although the behind-the-ear piece is a bit large, it only took a couple of tries to get used to putting it on, and it's second nature now. I can't get over how comfortable this unit is -- I'm typically on the phone for up to 2-3 hours a day, and this unit just seems like it isn't there (with my old Motorola, anything over an hour was a trial).

The noise-cancelling ability of this headset is excellent, as is the voice quality through its earpiece. The mini-USB connection for charging is a bit hard to work with, but I love the fact that the included cord lets me charge the unit from any USB port. All I can say is that if I lost this one, I would buy another one just like it.",1.0
"No more annoying commercials. no more listening to that No No add.  No more AFLAAAAACK,  No more - well no more anything I don't want to hear.",1.0
"I originally purchased these batteries in January 2012. All three sets worked fine for the first year, but two of the three began to fail shortly thereafter.  They would no longer hold a charge beyond twenty minutes usage and then they would die right in the middle of your conversation while on the phone. For some odd reason, one of the battery packs continues to work just fine.  I can talk on the phone for over two hours at a time with no problems.  I would not recommend this brand of batteries, (Fenzer), as replacements.  I did order another three set from the same seller and received a different brand this time.  So far, they seem to be holding up well.  I just hope the new ones purchased on March 9, 2015 hold up longer than a year.",0.0
"Player was used... you can see scratches on the back and library was full of playlist and songs... probable from previous user... so next time it would be nice to put USED not NEW.
If l am paying for NEW l am expecting NEW...
So disapointed...
I will return it for sure...",0.0
"great product, works as expected. One of the ends had some scratches, I was unable to screw the coax cable by hand, it to do it pliers",1.0
"This item is perfect for what it does.  It has very nice, solid construction.  One should feel very confident that it will provide the protection one desires.",1.0
"I bought these to use to transfer my music so I could play it in the car. I have a 4gb usb drive and it works great but it was full, so I got the 16gb, transfered my music to it, and it will not play in the car. I tried two of them with the same result. so they are less than useful to me.",0.0
At first did not work but all I did was put a little piece of papper on top of the batteries to push it down and its works fine.,1.0
"My headphones were not clear during calls, also a lot of static while trying to sit at computer on both ends of calls.  Also, couldn't walk more than 5 feet without loosing all sound.  Very disappointed with these.",0.0
"This mouse was GREAT when it worked.  Sure, it was a bit small for lost hands, but that's a convenient size trade-off for portability.  True, it does go through batteries pretty quickly - but then, what Bluetooth device doesn't?  Initially I was quite happy with my V470 because of its quick/smooth/precise response and because it syncs quickly and holds sync well with my MacBook Pro.

So why's not to like?  Just this: after about 5 months of use, the laser stopped tracking on my desktop and in fact on most surfaces.  Now the mouse only tracks on high-gloss surfaces like polished metal or magazine covers.  When I contacted Logitech about my problem, the customer support agent suggested that I try a different USB port (despite my providing the model number, which is only for a Bluetooth mouse) and that I try using a different computer (despite giving plenty of detail describing that there are no communication issues between the mouse and my computer).

In short, Logitech customer support leaves about as much to be desired as Logitech reliability.  This product works great right out of the box, but stand by to replace it in less than six months.",0.0
"HEED PREVIOUS NEGATIVE COMMENTS..!! I should have..! I pulled this thing out of the box, plugged in my devices, then plugged this into the wall socket with no results. After pushing the red/round power button I realized there was a feeling of poor engineering within it. The button creaked like cheap plastic made in China. Pushing this button did nothing to improve the situation. It's a waste of time to purchase things on the web only to have to return them. I feel Amazon should vet some of their products more carefully. Another piece of good advice > many items are NOT warranty covered if purchased through Amazon as some companies do not consider Amazon an authorized dealer. Buyer beware!",0.0
